model,case_id,setting,validator_pass,expert_1_status,expert_1_D1_requirement_fidelity,expert_1_D2_architectural_grounding,expert_1_D3_formalization_adequacy,expert_1_D4_unsupported_content_control,expert_1_D5_reviewability,expert_1_score,expert_1_brief_reason,expert_1_error,expert_2_status,expert_2_D1_requirement_fidelity,expert_2_D2_architectural_grounding,expert_2_D3_formalization_adequacy,expert_2_D4_unsupported_content_control,expert_2_D5_reviewability,expert_2_score,expert_2_brief_reason,expert_2_error,avg_D1_requirement_fidelity,avg_D2_architectural_grounding,avg_D3_formalization_adequacy,avg_D4_unsupported_content_control,avg_D5_reviewability,combined_score,review_usable,strict_review_usable,end_to_end_usable,expert_disagreement
GPT-5.4,Case10,system_3,true,ok,2,3,2,5,5,2.8500,"It correctly constrains outImpact/outRecovery and part of the low-altitude trigger on existing GCAS_Monitor ports, but omits vertical acceleration, the altitudeFromGround = Agree_Nodes::height(...) computation and <=500.0 branch, and places the logic in the component rather than the implementation.",,ok,3,5,3,2,5,3.6000,"The artifact partially captures the requirement by defining impact time and recovery time correctly but omits the altitude calculation logic and incorrectly specifies the condition for gcasRequested, while being well-grounded architecturally and reviewable.",,2.5000,4.0000,2.5000,3.5000,5.0000,3.2250,false,false,false,false
GPT-5.4,Case11,system_3,true,ok,3,5,2,5,5,3.7000,"The artifact is well scoped to GCAS_Monitor and clearly written, but it omits the required vertical-acceleration constant, the `altitudeFromGround = Agree_Nodes::height(altitude, verticalVelocity, 0.5)` computation, and the `altitudeFromGround <= 500.0` trigger in the guarantee.",,ok,3,5,3,3,5,3.7000,The artifact partially implements the requirement by defining constants and output assignments but omits the critical altitudeFromGround computation and the full conditional logic for gcasRequested.,,3.0000,5.0000,2.5000,4.0000,5.0000,3.7000,false,false,false,false
GPT-5.4,Case12,system_3,true,ok,2,5,3,2,5,3.2500,"The artifact is well placed and readable in GCAS_Monitor, but it replaces the required vertical/horizontal distance TCB logic with an altitude-only trigger and omits the roll-rate assumption.",,ok,3,5,3,3,5,3.7000,"The artifact partially captures the requirement by addressing the TCB logic and output initialization but omits the horizontal and vertical distance conditions, assumes a roll rate constraint not mentioned in the requirement, and uses incomplete formalization.",,2.5000,5.0000,3.0000,2.5000,5.0000,3.4750,false,false,false,false
GPT-5.4,Case13,system_3,true,ok,2,3,2,2,5,2.5500,"The artifact is easy to inspect and uses valid GCAS_Monitor ports, but it replaces the required vertDistance/horzDistance trigger with an unsupported altitude condition and omits the roll-rate assumption.",,ok,3,5,3,3,5,3.7000,"The artifact partially captures the requirement by focusing only on altitude-based triggering instead of the specified horizontal and vertical distance conditions, and incorrectly models the constant output behavior.",,2.5000,4.0000,2.5000,2.5000,5.0000,3.1250,false,false,false,true
GPT-5.4,Case14,system_3,true,ok,4,5,3,5,5,4.2500,"The artifact is well placed on ACAS_Monitor and correctly constrains the threshold and output transitions, but it omits any explicit formalization of the required collision and recovery time constants as distinct system constants.",,ok,4,5,4,5,5,4.4500,The artifact mostly captures the requirement with minor issues in temporal behavior specification and could be more precise in expressing the time constant assignments.,,4.0000,5.0000,3.5000,5.0000,5.0000,4.3500,true,true,true,false
GPT-5.4,Case15,system_3,true,ok,4,5,4,4,5,4.3500,"The annex is well-scoped and captures the distance-triggered request and the 0.0→8.0 / 0.0→5.0 output behaviors, though it models the time constants as local AGREE constants and strengthens the transition to occur immediately after initialization.",,ok,4,5,4,5,5,4.4500,"The artifact mostly captures the requirement with minor issues in the temporal behavior formalization and slight wording discrepancies, but is well-grounded, formalized, and reviewable.",,4.0000,5.0000,4.0000,4.5000,5.0000,4.4000,true,true,true,false
GPT-5.4,Case16,system_3,true,ok,3,5,3,2,4,3.5000,"The artifact is well scoped to Aviate_Decider and captures the service-count and dynamic ACAS/GCAS choice, but it omits the required static-priority fallback for `outDec` and invents an unsupported arithmetic definition of `noSecondaryCollision`.",,ok,4,5,4,5,5,4.4500,"The artifact largely captures the requirement with minor issues in the collision avoidance logic and a small omission in the service counting, but is well-grounded, formally adequate, and highly reviewable.",,3.5000,5.0000,3.5000,3.5000,4.5000,3.9750,false,false,false,false
GPT-5.4,Case17,system_3,true,ok,2,3,2,2,4,2.4500,"It correctly counts the six active requests, but it omits the required recovery-sufficiency condition, replaces ACAS/GCAS and static-priority behavior with unexplained numeric constants, and therefore only partially and weakly captures the requirement.",,ok,4,5,4,5,5,4.4500,"The artifact largely captures the requirement with minor omissions in the dynamic decision logic and does not introduce unsupported content, while being well-grounded and highly reviewable.",,3.0000,4.0000,3.0000,3.5000,4.5000,3.4500,false,false,false,true
GPT-5.4,Case18,system_3,true,ok,2,4,2,2,5,2.8000,"The artifact is easy to inspect and uses existing GCAS_Recovery elements, but it omits the required gcasDynamics3 recursion and the separate timeRangeInitial/timeRangeFinal assumptions while replacing the initial-speed condition with a questionable constraint on an output airspeed field.",,ok,4,5,4,4,5,4.3500,"The artifact mostly captures the requirement with minor omissions in specifying the recursive computation and exact variable usage, but is well-grounded, formally adequate, and highly reviewable.",,3.0000,4.5000,3.0000,3.0000,5.0000,3.5750,false,false,false,true
GPT-5.4,Case19,system_3,true,ok,3,4,3,3,5,3.4500,"The artifact cleanly adds assumptions and a safety guarantee on existing GCAS_Recovery outputs, but it misses the required gcasDynamics3 recursive computation and collapses the distinct initial/final time assumptions into a single outTime condition.",,ok,4,5,4,5,5,4.4500,"The artifact largely captures the requirement with minor omissions in specifying the recursive computation and exact variable usage, but is well-grounded, formally adequate, and highly reviewable.",,3.5000,4.5000,3.5000,4.0000,5.0000,3.9500,false,false,false,true
GPT-5.4,Case20,system_3,true,ok,2,5,2,5,5,3.3500,"The artifact is well placed on `temperature_sensor.dataout` and clearly states the range bound, but it omits the required internal variable `k`, its initialization and transition rule, and the assertion that `dataout` equals the current `k`.",,ok,3,5,2,2,4,3.3000,"The artifact only addresses the bounded output range but omits the internal variable k and its update rule, and fails to include the required assertion linking dataout to k.",,2.5000,5.0000,2.0000,3.5000,4.5000,3.3250,false,false,false,false
GPT-5.4,Case21,system_3,true,ok,2,5,2,4,5,3.2500,"The artifact is attached to the correct component and is easy to inspect, but it only states that dataout stays constant after the first cycle and misses the required initial value 10, the internal variable k, the update rule, and the explicit [0,20] bound.",,ok,2,5,2,1,4,2.8500,"The generated AGREE artifact fails to capture the core behavioral requirements of the temperature sensor, including the internal variable k and its update rules, while correctly referencing the AADL architecture.",,2.0000,5.0000,2.0000,2.5000,4.5000,3.0500,false,false,false,false
GPT-5.4,Case22,system_3,true,ok,3,5,2,5,5,3.7000,"The artifact cleanly defines request variables from the existing command fields and adds partial output guards, but it omits the required temperature conditions on `heater_on` and `cooler_on`.",,ok,4,5,3,5,5,4.2500,"The artifact largely aligns with the requirement but misses specifying the temperature conditions for heater_on and cooler_on outputs, and the formalization lacks the full logical constraints as specified.",,3.5000,5.0000,2.5000,5.0000,5.0000,3.9750,false,false,false,false
GPT-5.4,Case23,system_3,true,ok,2,5,2,4,5,3.2500,"The artifact is easy to inspect and uses valid architectural elements, but it omits the required heating_request/cooling_request definitions, weakens the intended iff relationships to one-way implications, and entirely misses the temperature guards on heater_on and cooler_on.",,ok,3,5,3,4,5,3.8000,"The artifact partially captures the requirement by modeling command handling but omits key temperature-based conditions for heater_on and cooler_on outputs, and does not fully express the 'if and only if' logic for heating_request and cooling_request.",,2.5000,5.0000,2.5000,4.0000,5.0000,3.5250,false,false,false,false
GPT-5.4,Case24,system_3,true,ok,5,5,5,4,5,4.9000,"The artifact exactly preserves the required temp_control.i routing and immediate timing on c0–c3 using valid architectural elements, with only a harmless empty AGREE annex added.",,ok,4,5,5,5,5,4.6500,"The artifact mostly aligns with the requirement, correctly modeling the data routing and timing constraints, with only minor omissions in the AGREE annex that do not affect core semantics.",,4.5000,5.0000,5.0000,4.5000,5.0000,4.7750,true,true,true,false
GPT-5.4,Case25,system_3,true,ok,5,5,5,5,5,5.0000,"The artifact directly and correctly captures the required temp_control.i routing via connections c0 and c1 using valid architectural elements, with no unsupported added behavior.",,ok,5,5,5,5,5,5.0000,"The artifact fully satisfies the requirement by correctly modeling the signal routing from temp1 to voter.tempin1 via c0 and from temp2 to voter.tempin2 via c1, with all elements properly grounded in the AADL context and expressed in a clear, reviewable manner.",,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,true,true,true,false
GPT-5.4,Case26,system_3,true,ok,5,5,5,4,5,4.9000,"The artifact faithfully encodes the required temp_control.i routing and immediate timing on c0-c3 using the correct architectural elements, with only a harmless empty AGREE annex added.",,ok,4,5,5,5,5,4.6500,"The artifact mostly aligns with the requirement, correctly modeling the data routing and timing constraints, with only minor omissions in the AGREE annex that do not distort the core intent.",,4.5000,5.0000,5.0000,4.5000,5.0000,4.7750,true,true,true,false
GPT-5.4,Case27,system_3,true,ok,2,3,2,2,3,2.3500,"It captures the fixed timeToRecovery and a delayed altitude trend check, but omits the required recursive time state and kinematicLinearization-based height computation, and instead constrains the input altitude at the wrong scope.",,ok,3,5,2,2,2,3.1000,"The artifact correctly sets timeToRecovery and uses altitude and minHeightAllowed, but fails to model the recursive variable t, the kinematicLinearization call, or the step size, and uses an absurdly long sequence of 'true ->' to delay guarantees, which is both semantically unsupported and unreviewable.",,2.5000,4.0000,2.0000,2.0000,2.5000,2.7250,false,false,false,false
GPT-5.4,Case28,system_3,true,ok,2,4,2,5,5,3.1000,"The artifact cleanly grounds the timeToRecovery constant and minHeightAllowed in the declared component, but it omits the recursive time variable, the kinematicLinearization-based height computation, and the key guarantee relating recovery time to height and pull-up trend.",,ok,3,5,2,4,5,3.6000,"The artifact partially captures the requirement by only including the constant minHeightAllowed and timeToRecovery guarantee, but omits the recursive variable t, its dynamics, the kinematicLinearization function call, and the height-related guarantees, making the formalization incomplete and missing key behavioral assertions.",,2.5000,4.5000,2.0000,4.5000,5.0000,3.3500,false,false,false,false
GPT-5.4,Case29,system_3,true,ok,2,5,2,5,5,3.3500,"The artifact cleanly and correctly constrains timeToRecovery to 1.7, but it omits the recursive time variable, the circleLinearization-based distance computation, and the key recovery-time monotonicity guarantee.",,ok,2,5,2,3,5,3.1500,"The generated artifact only captures the output port assignment and ignores key requirements such as the recursive variable t, the circleLinearization function call, and the recovery condition, making it a substantial distortion of the original requirement.",,2.0000,5.0000,2.0000,4.0000,5.0000,3.2500,false,false,false,false
GPT-5.4,Case30,system_3,true,ok,2,5,2,5,5,3.3500,"The artifact is well-grounded and easy to inspect, but it only captures the constant output assignment and omits the recursive state, function call, computed variable, and recovery-progress guarantee that make up most of the requirement.",,ok,2,5,2,3,4,3.0500,"The artifact only captures the timeToRecovery output assignment, completely missing the recursive variable t, the circleLinearization function call, distanceFromFence computation, and the key guarantee about recovery behavior, making it a substantial distortion of the requirement.",,2.0000,5.0000,2.0000,4.0000,4.5000,3.2000,false,false,false,false
GPT-5.4,Case31,system_3,true,ok,5,5,5,5,5,5.0000,"The artifact exactly preserves the required TCAS.impl routing and immediate timing constraints using the correct existing architecture elements, with only harmless empty AGREE annexes added.",,ok,5,5,5,5,5,5.0000,"The generated AADL+AGREE artifact fully satisfies the requirement by correctly implementing the specified data routing and immediate communication timing constraints, is well-grounded in the AADL context, and is fully reviewable.",,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,true,true,true,false
